DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,Depth2,MinTemp2,MaxTemp2,Depth3,MinTemp3,MaxTemp3,Depth4,MinTemp4,MaxTemp4,Depth5,MinTemp5,MaxTemp5,Depth6,MinTemp6,MaxTemp6,Depth7,MinTemp7,MaxTemp7,Depth8,MinTemp8,MaxTemp8,Depth9,MinTemp9,MaxTemp9,Depth10,MinTemp10,MaxTemp10,Depth11,MinTemp11,MaxTemp11,Depth12,MinTemp12,MaxTemp12,Depth13,MinTemp13,MaxTemp13,Depth14,MinTemp14,MaxTemp14,Depth15,MinTemp15,MaxTemp15
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,1,,8.000000,15.20,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,2,,0.000000,15.45,15.85,8.000000,15.35,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,2,,0.000000,15.40,16.00,8.000000,15.60,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,3,,0.000000,15.45,15.90,8.000000,15.50,16.00,16.000000,15.85,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,3,,0.000000,15.40,16.00,8.000000,15.60,16.00,16.000000,15.80,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 07-Jun-2013,,,GPE,-35.00000000,18.30241966,0,2,,0.000000,15.70,15.90,8.000000,15.45,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 07-Jun-2013,,,GPE,-35.00000000,18.30241966,0,3,,0.000000,15.60,16.00,8.000000,15.40,16.00,16.000000,15.80,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 07-Jun-2013,,,GPE,-35.50000000,18.25600052,0,2,,0.000000,15.60,15.75,8.000000,15.50,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 07-Jun-2013,,,GPE,-35.50000000,18.25600052,0,2,,0.000000,15.60,15.80,8.000000,15.60,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 07-Jun-2013,,,GPE,-35.50000000,18.25600052,0,2,,0.000000,15.85,16.00,8.000000,15.60,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 07-Jun-2013,,,GPE,-35.50000000,18.25600052,0,3,,0.000000,15.80,16.00,8.000000,15.80,16.00,16.000000,16.00,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 07-Jun-2013,,,GPE,-35.50000000,18.27004051,0,2,,0.000000,15.85,15.85,8.000000,15.80,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 07-Jun-2013,,,GPE,-35.50000000,18.27004051,0,2,,0.000000,15.80,16.00,8.000000,15.80,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 08-Jun-2013,,,GPE,-35.50000000,18.27004051,0,2,,0.000000,15.80,15.90,8.000000,15.80,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 08-Jun-2013,,,GPE,-35.50000000,18.27004051,0,3,,0.000000,15.80,16.00,8.000000,15.80,16.00,16.000000,16.00,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 08-Jun-2013,,,GPE,-34.00000000,17.57395935,0,2,,0.000000,15.70,15.85,8.000000,15.55,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 08-Jun-2013,,,GPE,-34.00000000,17.57395935,0,2,,0.000000,15.80,15.80,8.000000,15.60,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 08-Jun-2013,,,GPE,-34.00000000,17.57395935,0,2,,0.000000,15.65,15.75,8.000000,15.65,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 08-Jun-2013,,,GPE,-34.00000000,17.57395935,0,3,,0.000000,15.60,15.80,8.000000,15.60,15.80,16.000000,15.80,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 08-Jun-2013,,,GPE,-37.00000000,19.36849022,0,3,,0.000000,15.55,15.65,8.000000,15.50,15.70,16.000000,15.70,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 08-Jun-2013,,,GPE,-37.00000000,19.36849022,0,3,,0.000000,15.40,15.60,8.000000,15.40,15.80,16.000000,15.60,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 09-Jun-2013,,,GPE,-37.00000000,19.36849022,0,2,,0.000000,15.30,15.50,8.000000,15.30,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 09-Jun-2013,,,GPE,-37.00000000,19.36849022,0,2,,0.000000,15.20,15.60,8.000000,15.40,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 09-Jun-2013,,,GPE,-37.00000000,19.09980965,0,2,,0.000000,15.25,15.60,8.000000,15.30,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
