year month day hour min sec depth light temp
2002 9 11 15 35 53 0 69 0
2002 9 11 15 43 53 0 75 0
2002 9 11 15 49 53 0 85 0
2002 9 11 15 51 53 0 84 0
2002 9 11 15 58 53 0 93 0
2002 9 11 15 59 53 0 91 0
2002 9 11 16 7 53 0 103 0
2002 9 11 16 7 53 0 105 0
2002 9 11 16 15 53 0 115 0
2002 9 11 16 16 53 0 119 0
2002 9 11 16 23 53 0 126 0
2002 9 11 16 25 53 0 131 0
2002 9 11 16 31 53 0 135 0
2002 9 11 16 34 53 0 140 0
2002 9 11 16 39 53 0 141 0
2002 9 11 16 43 53 0 145 0
2002 9 11 16 47 53 0 144 0
2002 9 11 16 52 53 0 148 0
2002 9 11 16 55 53 0 149 0
2002 9 11 17 1 53 0 152 0
2002 9 11 17 3 53 0 151 0
2002 9 11 17 10 53 0 153 0
2002 9 11 17 19 53 0 155 0
2002 9 11 17 28 53 0 156 0
2002 9 12 3 58 53 0 156 0
2002 9 12 4 7 53 0 155 0
2002 9 12 4 16 53 0 153 0
2002 9 12 4 23 52 0 151 0
2002 9 12 4 25 53 0 152 0
2002 9 12 4 31 52 0 149 0
2002 9 12 4 34 53 0 148 0
2002 9 12 4 39 52 0 144 0
2002 9 12 4 43 53 0 145 0
2002 9 12 4 47 52 0 141 0
2002 9 12 4 52 53 0 140 0
2002 9 12 4 55 52 0 135 0
2002 9 12 5 1 53 0 131 0
2002 9 12 5 3 52 0 126 0
2002 9 12 5 10 53 0 119 0
2002 9 12 5 11 52 0 115 0
2002 9 12 5 19 52 0 103 0
2002 9 12 5 19 53 0 105 0
2002 9 12 5 27 52 0 91 0
2002 9 12 5 28 53 0 93 0
2002 9 12 5 35 52 0 84 0
2002 9 12 5 37 53 0 85 0
2002 9 12 5 43 52 0 75 0
2002 9 12 5 51 52 0 69 0
2002 9 12 15 34 53 0 70 0
2002 9 12 15 42 53 0 77 0
2002 9 12 15 50 53 0 85 0
2002 9 12 15 54 53 0 87 0
2002 9 12 15 58 53 0 92 0
2002 9 12 16 2 53 0 94 0
2002 9 12 16 6 53 0 102 0
2002 9 12 16 10 53 0 105 0
2002 9 12 16 14 53 0 115 0
2002 9 12 16 18 53 0 117 0
2002 9 12 16 22 53 0 127 0
2002 9 12 16 26 53 0 128 0
2002 9 12 16 30 53 0 136 0
2002 9 12 16 34 53 0 137 0
2002 9 12 16 38 53 0 143 0
2002 9 12 16 42 53 0 142 0
2002 9 12 16 46 53 0 146 0
2002 9 12 16 50 53 0 145 0
2002 9 12 16 54 53 0 149 0
2002 9 12 16 58 53 0 148 0
2002 9 12 17 2 53 0 151 0
2002 9 12 17 6 53 0 149 0
2002 9 12 17 14 53 0 150 0
2002 9 12 17 22 53 0 151 0
2002 9 13 4 7 53 0 151 0
2002 9 13 4 15 53 0 150 0
2002 9 13 4 23 53 0 149 0
2002 9 13 4 27 53 0 151 0
2002 9 13 4 31 53 0 148 0
2002 9 13 4 35 53 0 149 0
2002 9 13 4 39 53 0 145 0
2002 9 13 4 43 53 0 146 0
2002 9 13 4 47 53 0 142 0
2002 9 13 4 51 53 0 143 0
2002 9 13 4 55 53 0 137 0
2002 9 13 4 59 53 0 136 0
2002 9 13 5 3 53 0 128 0
2002 9 13 5 7 53 0 127 0
2002 9 13 5 11 53 0 117 0
2002 9 13 5 15 53 0 115 0
2002 9 13 5 19 53 0 105 0
2002 9 13 5 23 53 0 102 0
2002 9 13 5 27 53 0 94 0
2002 9 13 5 31 53 0 92 0
2002 9 13 5 35 53 0 87 0
2002 9 13 5 39 53 0 85 0
2002 9 13 5 47 53 0 77 0
2002 9 13 5 55 53 0 70 0
2002 9 13 15 49 53 0 86 0
2002 9 13 15 56 53 0 91 0
2002 9 13 16 3 53 0 99 0
2002 9 13 16 10 53 0 109 0
2002 9 13 16 17 53 0 119 0
2002 9 13 16 24 53 0 129 0
2002 9 13 16 31 53 0 136 0
2002 9 13 16 38 53 0 142 0
2002 9 13 16 45 53 0 144 0
2002 9 13 16 52 53 0 147 0
2002 9 13 16 59 53 0 150 0
2002 9 13 17 6 53 0 150 0
2002 9 14 4 19 53 0 150 0
2002 9 14 4 26 53 0 150 0
2002 9 14 4 33 53 0 147 0
2002 9 14 4 40 53 0 144 0
2002 9 14 4 47 53 0 142 0
2002 9 14 4 54 53 0 136 0
2002 9 14 5 1 53 0 129 0
2002 9 14 5 8 53 0 119 0
2002 9 14 5 15 53 0 109 0
2002 9 14 5 22 53 0 99 0
2002 9 14 5 29 53 0 91 0
2002 9 14 5 36 53 0 86 0
2002 9 14 15 37 53 0 71 0
2002 9 14 15 45 53 0 81 0
2002 9 14 15 53 53 0 87 0
2002 9 14 16 1 53 0 93 0
2002 9 14 16 9 53 0 104 0
2002 9 14 16 17 53 0 117 0
2002 9 14 16 25 53 0 129 0
2002 9 14 16 33 53 0 138 0
2002 9 14 16 41 53 0 143 0
2002 9 14 16 49 53 0 147 0
2002 9 14 16 57 53 0 149 0
2002 9 14 17 5 53 0 151 0
2002 9 15 4 20 53 0 151 0
2002 9 15 4 28 53 0 149 0
2002 9 15 4 36 53 0 147 0
2002 9 15 4 44 53 0 143 0
2002 9 15 4 52 53 0 138 0
2002 9 15 5 0 53 0 129 0
2002 9 15 5 8 53 0 117 0
2002 9 15 5 16 53 0 104 0
2002 9 15 5 24 53 0 93 0
2002 9 15 5 32 53 0 87 0
2002 9 15 5 40 53 0 81 0
2002 9 15 5 48 53 0 71 0
2002 9 16 4 11 53 0 149 0
2002 9 16 4 18 53 0 149 0
2002 9 16 4 25 53 0 148 0
2002 9 16 4 32 53 0 145 0
2002 9 16 4 39 53 0 143 0
2002 9 16 4 46 53 0 137 0
2002 9 16 4 53 53 0 132 0
2002 9 16 5 0 53 0 124 0
2002 9 16 5 7 53 0 113 0
2002 9 16 5 14 53 0 102 0
2002 9 16 5 21 53 0 91 0
2002 9 16 5 28 53 0 86 0
2002 9 16 16 1 53 0 85 0
2002 9 16 16 6 53 0 90 0
2002 9 16 16 11 53 0 97 0
2002 9 16 16 16 53 0 105 0
2002 9 16 16 21 53 0 114 0
2002 9 16 16 26 53 0 122 0
2002 9 16 16 31 53 0 128 0
2002 9 16 16 36 53 0 133 0
2002 9 16 16 41 53 0 137 0
2002 9 16 16 46 53 0 140 0
2002 9 16 16 51 53 0 144 0
2002 9 16 16 56 53 0 145 0
2002 9 17 4 27 53 0 149 0
2002 9 17 4 32 53 0 146 0
2002 9 17 4 37 53 0 144 0
2002 9 17 4 42 53 0 141 0
2002 9 17 4 47 53 0 138 0
2002 9 17 4 52 53 0 133 0
2002 9 17 4 57 53 0 127 0
2002 9 17 5 2 53 0 120 0
2002 9 17 5 7 53 0 112 0
2002 9 17 5 12 53 0 103 0
2002 9 17 5 17 53 0 95 0
2002 9 17 5 22 53 0 90 0
2002 9 17 15 59 53 0 90 0
2002 9 17 16 4 53 0 95 0
2002 9 17 16 9 53 0 103 0
2002 9 17 16 14 53 0 112 0
2002 9 17 16 19 53 0 120 0
2002 9 17 16 24 53 0 127 0
2002 9 17 16 29 53 0 133 0
2002 9 17 16 34 53 0 138 0
2002 9 17 16 39 53 0 141 0
2002 9 17 16 44 53 0 144 0
2002 9 17 16 49 53 0 146 0
2002 9 17 16 54 53 0 149 0
2002 9 18 15 40 53 0 71 0
2002 9 18 15 48 53 0 80 0
2002 9 18 15 56 53 0 86 0
2002 9 18 15 57 53 0 88 0
2002 9 18 16 4 53 0 94 0
2002 9 18 16 4 53 0 95 0
2002 9 18 16 11 53 0 105 0
2002 9 18 16 12 53 0 106 0
2002 9 18 16 18 53 0 117 0
2002 9 18 16 20 53 0 118 0
2002 9 18 16 25 53 0 126 0
2002 9 18 16 28 53 0 129 0
2002 9 18 16 32 53 0 134 0
2002 9 18 16 36 53 0 136 0
2002 9 18 16 39 53 0 140 0
2002 9 18 16 44 53 0 141 0
2002 9 18 16 46 53 0 143 0
2002 9 18 16 52 53 0 144 0
2002 9 18 16 53 53 0 146 0
2002 9 18 17 0 53 0 147 0
2002 9 18 17 0 53 0 148 0
2002 9 18 17 7 53 0 150 0
2002 9 18 17 8 53 0 150 0
2002 9 18 17 14 53 0 151 0
2002 9 19 4 9 53 0 151 0
2002 9 19 4 15 53 0 150 0
2002 9 19 4 16 53 0 150 0
2002 9 19 4 23 53 0 147 0
2002 9 19 4 23 53 0 148 0
2002 9 19 4 30 53 0 146 0
2002 9 19 4 31 53 0 144 0
2002 9 19 4 37 53 0 143 0
2002 9 19 4 39 53 0 141 0
2002 9 19 4 44 53 0 140 0
2002 9 19 4 47 53 0 136 0
2002 9 19 4 51 53 0 134 0
2002 9 19 4 55 53 0 129 0
2002 9 19 4 58 53 0 126 0
2002 9 19 5 3 53 0 118 0
2002 9 19 5 5 53 0 117 0
2002 9 19 5 11 53 0 106 0
2002 9 19 5 12 53 0 105 0
2002 9 19 5 19 53 0 94 0
2002 9 19 5 19 53 0 95 0
2002 9 19 5 26 53 0 88 0
2002 9 19 5 27 53 0 86 0
2002 9 19 5 35 53 0 80 0
2002 9 19 5 43 53 0 71 0
2002 9 22 15 41 53 0 71 0
2002 9 22 15 54 53 0 85 0
2002 9 22 16 7 53 0 99 0
2002 9 22 16 20 53 0 120 0
2002 9 22 16 33 53 0 136 0
2002 9 22 16 46 53 0 145 0
2002 9 22 16 59 53 0 150 0
2002 9 22 17 12 53 0 151 0
2002 9 22 17 25 53 0 152 0
2002 9 22 17 38 53 0 155 0
2002 9 22 17 51 53 0 156 0
2002 9 22 18 4 53 0 156 0
2002 9 23 3 12 53 0 156 0
2002 9 23 3 25 53 0 156 0
2002 9 23 3 38 53 0 155 0
2002 9 23 3 51 53 0 152 0
2002 9 23 4 4 53 0 151 0
2002 9 23 4 17 53 0 150 0
2002 9 23 4 30 53 0 145 0
2002 9 23 4 43 53 0 136 0
2002 9 23 4 56 53 0 120 0
2002 9 23 5 9 53 0 99 0
2002 9 23 5 22 53 0 85 0
2002 9 23 5 35 53 0 71 0
2002 9 23 15 47 53 0 72 0
2002 9 23 15 58 53 0 86 0
2002 9 23 15 58 53 0 84 0
2002 9 23 16 4 53 0 91 0
2002 9 23 16 9 53 0 94 0
2002 9 23 16 10 53 0 98 0
2002 9 23 16 16 53 0 108 0
2002 9 23 16 20 53 0 112 0
2002 9 23 16 22 53 0 117 0
2002 9 23 16 28 53 0 125 0
2002 9 23 16 31 53 0 126 0
2002 9 23 16 34 53 0 132 0
2002 9 23 16 40 53 0 137 0
2002 9 23 16 42 53 0 134 0
2002 9 23 16 46 53 0 140 0
2002 9 23 16 52 53 0 142 0
2002 9 23 16 53 53 0 141 0
2002 9 23 16 58 53 0 144 0
2002 9 23 17 4 53 0 145 0
2002 9 23 17 4 53 0 145 0
2002 9 23 17 15 53 0 149 0
2002 9 23 17 26 53 0 150 0
2002 9 23 17 37 53 0 152 0
2002 9 23 17 48 53 0 154 0
2002 9 24 3 32 53 0 154 0
2002 9 24 3 43 53 0 152 0
2002 9 24 3 54 53 0 150 0
2002 9 24 4 5 53 0 149 0
2002 9 24 4 16 53 0 145 0
2002 9 24 4 16 53 0 145 0
2002 9 24 4 22 53 0 144 0
2002 9 24 4 27 53 0 141 0
2002 9 24 4 28 53 0 142 0
2002 9 24 4 34 53 0 140 0
2002 9 24 4 38 53 0 134 0
2002 9 24 4 40 53 0 137 0
2002 9 24 4 46 53 0 132 0
2002 9 24 4 49 53 0 126 0
2002 9 24 4 52 53 0 125 0
2002 9 24 4 58 53 0 117 0
2002 9 24 5 0 53 0 112 0
2002 9 24 5 4 53 0 108 0
2002 9 24 5 10 53 0 98 0
2002 9 24 5 11 53 0 94 0
2002 9 24 5 16 53 0 91 0
2002 9 24 5 22 53 0 86 0
2002 9 24 5 22 53 0 84 0
2002 9 24 5 33 53 0 72 0
2002 9 25 4 17 53 0 145 0
2002 9 25 4 22 53 0 144 0
2002 9 25 4 27 53 0 141 0
2002 9 25 4 32 53 0 140 0
2002 9 25 4 37 53 0 137 0
2002 9 25 4 42 53 0 133 0
2002 9 25 4 47 53 0 127 0
2002 9 25 4 52 53 0 120 0
2002 9 25 4 57 53 0 112 0
2002 9 25 5 2 53 0 105 0
2002 9 25 5 7 53 0 96 0
2002 9 25 5 12 53 0 90 0
2002 9 25 16 7 53 0 89 0
2002 9 25 16 12 53 0 94 0
2002 9 25 16 17 53 0 102 0
2002 9 25 16 22 53 0 110 0
2002 9 25 16 27 53 0 119 0
2002 9 25 16 32 53 0 125 0
2002 9 25 16 37 53 0 130 0
2002 9 25 16 42 53 0 135 0
2002 9 25 16 47 53 0 138 0
2002 9 25 16 52 53 0 141 0
2002 9 25 16 57 53 0 143 0
2002 9 25 17 2 53 0 144 0
2002 9 26 4 7 53 0 155 0
2002 9 26 4 14 53 0 157 0
2002 9 26 4 21 53 0 152 0
2002 9 26 4 28 53 0 147 0
2002 9 26 4 35 53 0 142 0
2002 9 26 4 42 53 0 137 0
2002 9 26 4 49 53 0 130 0
2002 9 26 4 56 53 0 121 0
2002 9 26 5 3 53 0 109 0
2002 9 26 5 10 53 0 100 0
2002 9 26 5 17 53 0 91 0
2002 9 26 5 24 53 0 86 0
2002 9 27 3 55 53 0 163 0
2002 9 27 4 3 53 0 161 0
2002 9 27 4 11 53 0 159 0
2002 9 27 4 19 53 0 154 0
2002 9 27 4 27 53 0 148 0
2002 9 27 4 35 53 0 142 0
2002 9 27 4 43 53 0 136 0
2002 9 27 4 51 53 0 128 0
2002 9 27 4 59 53 0 116 0
2002 9 27 5 7 53 0 102 0
2002 9 27 5 15 53 0 91 0
2002 9 27 5 23 53 0 84 0
2002 9 27 15 51 53 0 84 0
2002 9 27 15 59 53 0 91 0
2002 9 27 16 7 53 0 102 0
2002 9 27 16 15 53 0 116 0
2002 9 27 16 23 53 0 128 0
2002 9 27 16 31 53 0 136 0
2002 9 27 16 39 53 0 142 0
2002 9 27 16 47 53 0 148 0
2002 9 27 16 55 53 0 154 0
2002 9 27 17 3 53 0 159 0
2002 9 27 17 11 53 0 161 0
2002 9 27 17 19 53 0 163 0
2002 9 29 4 9 53 0 151 0
2002 9 29 4 15 53 0 149 0
2002 9 29 4 21 53 0 147 0
2002 9 29 4 27 53 0 144 0
2002 9 29 4 33 53 0 141 0
2002 9 29 4 39 53 0 135 0
2002 9 29 4 45 53 0 130 0
2002 9 29 4 51 53 0 121 0
2002 9 29 4 57 53 0 114 0
2002 9 29 5 3 53 0 103 0
2002 9 29 5 9 53 0 93 0
2002 9 29 5 15 53 0 88 0
2002 9 29 15 58 53 0 88 0
2002 9 29 16 4 53 0 93 0
2002 9 29 16 10 53 0 103 0
2002 9 29 16 16 53 0 114 0
2002 9 29 16 22 53 0 121 0
2002 9 29 16 28 53 0 130 0
2002 9 29 16 34 53 0 135 0
2002 9 29 16 40 53 0 141 0
2002 9 29 16 46 53 0 144 0
2002 9 29 16 52 53 0 147 0
2002 9 29 16 58 53 0 149 0
2002 9 29 17 4 53 0 151 0
2002 9 30 15 42 53 0 72 0
2002 9 30 15 51 53 0 81 0
2002 9 30 16 0 53 0 88 0
2002 9 30 16 9 53 0 100 0
2002 9 30 16 18 53 0 115 0
2002 9 30 16 27 53 0 129 0
2002 9 30 16 36 53 0 138 0
2002 9 30 16 45 53 0 144 0
2002 9 30 16 54 53 0 148 0
2002 9 30 17 3 53 0 151 0
2002 9 30 17 12 53 0 152 0
2002 9 30 17 21 53 0 154 0
2002 10 1 3 49 53 0 154 0
2002 10 1 3 58 53 0 152 0
2002 10 1 4 7 53 0 151 0
2002 10 1 4 16 53 0 148 0
2002 10 1 4 25 53 0 144 0
2002 10 1 4 34 53 0 138 0
2002 10 1 4 43 53 0 129 0
2002 10 1 4 52 53 0 115 0
2002 10 1 5 1 53 0 100 0
2002 10 1 5 10 53 0 88 0
2002 10 1 5 19 53 0 81 0
2002 10 1 5 28 53 0 72 0
2002 10 1 15 43 52 0 70 0
2002 10 1 15 56 52 0 83 0
2002 10 1 15 58 53 0 87 0
2002 10 1 16 5 53 0 93 0
2002 10 1 16 9 52 0 95 0
2002 10 1 16 12 53 0 103 0
2002 10 1 16 19 53 0 114 0
2002 10 1 16 22 52 0 117 0
2002 10 1 16 26 53 0 125 0
2002 10 1 16 33 53 0 134 0
2002 10 1 16 35 52 0 134 0
2002 10 1 16 40 53 0 140 0
2002 10 1 16 47 53 0 144 0
2002 10 1 16 48 52 0 142 0
2002 10 1 16 54 53 0 147 0
2002 10 1 17 1 52 0 147 0
2002 10 1 17 1 53 0 149 0
2002 10 1 17 8 53 0 151 0
2002 10 1 17 14 52 0 151 0
2002 10 1 17 15 53 0 152 0
2002 10 1 17 27 52 0 154 0
2002 10 1 17 40 52 0 155 0
2002 10 1 17 53 52 0 157 0
2002 10 1 18 6 52 0 158 0
2002 10 2 3 5 53 0 158 0
2002 10 2 3 18 53 0 157 0
2002 10 2 3 31 53 0 155 0
2002 10 2 3 44 53 0 154 0
2002 10 2 3 56 53 0 152 0
2002 10 2 3 57 53 0 151 0
2002 10 2 4 3 53 0 151 0
2002 10 2 4 7 53 0 151 0
2002 10 2 4 10 53 0 149 0
2002 10 2 4 10 53 0 147 0
2002 10 2 4 13 53 0 150 0
2002 10 2 4 17 53 0 147 0
2002 10 2 4 19 53 0 147 0
2002 10 2 4 23 53 0 142 0
2002 10 2 4 24 53 0 144 0
2002 10 2 4 25 53 0 144 0
2002 10 2 4 31 53 0 140 0
2002 10 2 4 31 53 0 141 0
2002 10 2 4 36 53 0 134 0
2002 10 2 4 37 53 0 136 0
2002 10 2 4 38 53 0 134 0
2002 10 2 4 43 53 0 130 0
2002 10 2 4 45 53 0 125 0
2002 10 2 4 49 53 0 117 0
2002 10 2 4 49 53 0 120 0
2002 10 2 4 52 53 0 114 0
2002 10 2 4 55 53 0 110 0
2002 10 2 4 59 53 0 103 0
2002 10 2 5 1 53 0 102 0
2002 10 2 5 2 53 0 95 0
2002 10 2 5 6 53 0 93 0
2002 10 2 5 7 53 0 92 0
2002 10 2 5 13 53 0 87 0
2002 10 2 5 13 53 0 86 0
2002 10 2 5 15 53 0 83 0
2002 10 2 5 28 53 0 70 0
2002 10 2 16 0 53 0 86 0
2002 10 2 16 6 53 0 92 0
2002 10 2 16 12 53 0 102 0
2002 10 2 16 18 53 0 110 0
2002 10 2 16 24 53 0 120 0
2002 10 2 16 30 53 0 130 0
2002 10 2 16 36 53 0 136 0
2002 10 2 16 42 53 0 141 0
2002 10 2 16 48 53 0 144 0
2002 10 2 16 54 53 0 147 0
2002 10 2 17 0 53 0 150 0
2002 10 2 17 6 53 0 151 0
2002 10 3 16 0 53 0 88 0
2002 10 3 16 7 53 0 95 0
2002 10 3 16 14 53 0 107 0
2002 10 3 16 21 53 0 118 0
2002 10 3 16 28 53 0 129 0
2002 10 3 16 35 53 0 136 0
2002 10 3 16 42 53 0 142 0
2002 10 3 16 49 53 0 146 0
2002 10 3 16 56 53 0 148 0
2002 10 3 17 3 53 0 151 0
2002 10 3 17 10 53 0 152 0
2002 10 3 17 17 53 0 153 0
2002 10 4 3 51 53 0 153 0
2002 10 4 3 58 53 0 152 0
2002 10 4 4 5 53 0 151 0
2002 10 4 4 12 53 0 148 0
2002 10 4 4 19 53 0 146 0
2002 10 4 4 26 53 0 142 0
2002 10 4 4 33 53 0 136 0
2002 10 4 4 40 53 0 129 0
2002 10 4 4 47 53 0 118 0
2002 10 4 4 54 53 0 107 0
2002 10 4 5 1 53 0 95 0
2002 10 4 5 8 53 0 88 0
2002 10 4 15 44 53 0 72 0
2002 10 4 15 45 52 0 69 0
2002 10 4 15 51 53 0 81 0
2002 10 4 15 53 52 0 77 0
2002 10 4 15 58 53 0 86 0
2002 10 4 16 1 52 0 85 0
2002 10 4 16 5 53 0 92 0
2002 10 4 16 9 52 0 92 0
2002 10 4 16 12 53 0 100 0
2002 10 4 16 17 52 0 105 0
2002 10 4 16 19 53 0 112 0
2002 10 4 16 25 52 0 117 0
2002 10 4 16 26 53 0 122 0
2002 10 4 16 33 52 0 128 0
2002 10 4 16 33 53 0 131 0
2002 10 4 16 40 53 0 139 0
2002 10 4 16 41 52 0 135 0
2002 10 4 16 47 53 0 143 0
2002 10 4 16 49 52 0 141 0
2002 10 4 16 54 53 0 146 0
2002 10 4 16 57 52 0 144 0
2002 10 4 17 1 53 0 148 0
2002 10 4 17 5 52 0 148 0
2002 10 4 17 13 52 0 149 0
2002 10 5 3 55 53 0 149 0
2002 10 5 4 3 53 0 148 0
2002 10 5 4 7 53 0 148 0
2002 10 5 4 11 53 0 144 0
2002 10 5 4 14 53 0 146 0
2002 10 5 4 19 53 0 141 0
2002 10 5 4 21 53 0 143 0
2002 10 5 4 27 53 0 135 0
2002 10 5 4 28 53 0 139 0
2002 10 5 4 35 53 0 131 0
2002 10 5 4 35 53 0 128 0
2002 10 5 4 42 53 0 122 0
2002 10 5 4 43 53 0 117 0
2002 10 5 4 49 53 0 112 0
2002 10 5 4 51 53 0 105 0
2002 10 5 4 56 53 0 100 0
2002 10 5 4 59 53 0 92 0
2002 10 5 5 3 53 0 92 0
2002 10 5 5 7 53 0 85 0
2002 10 5 5 10 53 0 86 0
2002 10 5 5 15 53 0 77 0
2002 10 5 5 17 53 0 81 0
2002 10 5 5 23 53 0 69 0
2002 10 5 5 24 53 0 72 0
2002 10 5 16 8 53 0 87 0
2002 10 5 16 12 53 0 91 0
2002 10 5 16 16 53 0 96 0
2002 10 5 16 20 53 0 98 0
2002 10 5 16 24 53 0 105 0
2002 10 5 16 28 53 0 112 0
2002 10 5 16 32 53 0 119 0
2002 10 5 16 36 53 0 123 0
2002 10 5 16 40 53 0 128 0
2002 10 5 16 44 53 0 132 0
2002 10 5 16 48 53 0 134 0
2002 10 5 16 52 53 0 135 0
2002 10 6 4 24 53 0 135 0
2002 10 6 4 28 53 0 134 0
2002 10 6 4 32 53 0 132 0
2002 10 6 4 36 53 0 128 0
2002 10 6 4 40 53 0 123 0
2002 10 6 4 44 53 0 119 0
2002 10 6 4 48 53 0 112 0
2002 10 6 4 52 53 0 105 0
2002 10 6 4 56 53 0 98 0
2002 10 6 5 0 53 0 96 0
2002 10 6 5 4 53 0 91 0
2002 10 6 5 8 53 0 87 0
2002 10 6 15 48 53 0 70 0
2002 10 6 15 55 53 0 78 0
2002 10 6 16 2 53 0 85 0
2002 10 6 16 9 53 0 89 0
2002 10 6 16 16 53 0 97 0
2002 10 6 16 23 53 0 109 0
2002 10 6 16 30 53 0 120 0
2002 10 6 16 37 53 0 130 0
2002 10 6 16 44 53 0 136 0
2002 10 6 16 51 53 0 141 0
2002 10 6 16 58 53 0 148 0
2002 10 6 17 5 53 0 150 0
2002 10 7 3 57 53 0 152 0
2002 10 7 4 3 53 0 151 0
2002 10 7 4 9 53 0 150 0
2002 10 7 4 9 53 0 148 0
2002 10 7 4 15 53 0 145 0
2002 10 7 4 16 53 0 148 0
2002 10 7 4 21 53 0 141 0
2002 10 7 4 23 53 0 141 0
2002 10 7 4 27 53 0 137 0
2002 10 7 4 30 53 0 136 0
2002 10 7 4 33 53 0 131 0
2002 10 7 4 37 53 0 130 0
2002 10 7 4 39 53 0 126 0
2002 10 7 4 44 53 0 120 0
2002 10 7 4 45 53 0 118 0
2002 10 7 4 51 53 0 109 0
2002 10 7 4 51 53 0 106 0
2002 10 7 4 57 53 0 95 0
2002 10 7 4 58 53 0 97 0
2002 10 7 5 3 53 0 88 0
2002 10 7 5 5 53 0 89 0
2002 10 7 5 12 53 0 85 0
2002 10 7 5 19 53 0 78 0
2002 10 7 5 26 53 0 70 0
2002 10 7 16 4 53 0 88 0
2002 10 7 16 10 53 0 95 0
2002 10 7 16 16 53 0 106 0
2002 10 7 16 22 53 0 118 0
2002 10 7 16 28 53 0 126 0
2002 10 7 16 34 53 0 131 0
2002 10 7 16 40 53 0 137 0
2002 10 7 16 46 53 0 141 0
2002 10 7 16 52 53 0 145 0
2002 10 7 16 58 53 0 148 0
2002 10 7 17 4 53 0 151 0
2002 10 7 17 10 53 0 152 0
2002 10 14 3 21 53 0 155 0
2002 10 14 3 30 53 0 155 0
2002 10 14 3 39 53 0 154 0
2002 10 14 3 48 53 0 152 0
2002 10 14 3 57 53 0 150 0
2002 10 14 4 6 53 0 146 0
2002 10 14 4 15 53 0 141 0
2002 10 14 4 24 53 0 134 0
2002 10 14 4 33 53 0 125 0
2002 10 14 4 42 53 0 111 0
2002 10 14 4 51 53 0 97 0
2002 10 14 5 0 53 0 88 0
2002 10 14 16 5 53 0 88 0
2002 10 14 16 14 53 0 97 0
2002 10 14 16 23 53 0 111 0
2002 10 14 16 32 53 0 125 0
2002 10 14 16 41 53 0 134 0
2002 10 14 16 50 53 0 141 0
2002 10 14 16 59 53 0 146 0
2002 10 14 17 8 53 0 150 0
2002 10 14 17 17 53 0 152 0
2002 10 14 17 26 53 0 154 0
2002 10 14 17 35 53 0 155 0
2002 10 14 17 44 53 0 155 0
2002 10 15 3 21 53 0 152 0
2002 10 15 3 30 53 0 151 0
2002 10 15 3 39 53 0 150 0
2002 10 15 3 48 53 0 149 0
2002 10 15 3 57 53 0 146 0
2002 10 15 4 6 53 0 142 0
2002 10 15 4 15 53 0 137 0
2002 10 15 4 24 53 0 130 0
2002 10 15 4 33 53 0 120 0
2002 10 15 4 42 53 0 106 0
2002 10 15 4 51 53 0 93 0
2002 10 15 5 0 53 0 86 0
2002 10 15 15 50 53 0 80 0
2002 10 15 15 58 53 0 89 0
2002 10 15 16 6 53 0 96 0
2002 10 15 16 14 53 0 107 0
2002 10 15 16 22 53 0 118 0
2002 10 15 16 30 53 0 130 0
2002 10 15 16 38 53 0 140 0
2002 10 15 16 46 53 0 146 0
2002 10 15 16 54 53 0 151 0
2002 10 15 17 2 53 0 155 0
2002 10 15 17 10 53 0 158 0
2002 10 15 17 18 53 0 160 0
2002 10 16 3 10 53 0 162 0
2002 10 16 3 20 53 0 161 0
2002 10 16 3 30 53 0 159 0
2002 10 16 3 40 53 0 154 0
2002 10 16 3 50 53 0 152 0
2002 10 16 4 0 53 0 147 0
2002 10 16 4 10 53 0 144 0
2002 10 16 4 20 53 0 136 0
2002 10 16 4 30 53 0 127 0
2002 10 16 4 40 53 0 111 0
2002 10 16 4 50 53 0 94 0
2002 10 16 5 0 53 0 86 0
2002 10 16 15 52 53 0 67 0
2002 10 16 15 58 53 0 75 0
2002 10 16 16 4 53 0 83 0
2002 10 16 16 10 53 0 86 0
2002 10 16 16 16 53 0 93 0
2002 10 16 16 22 53 0 103 0
2002 10 16 16 28 53 0 114 0
2002 10 16 16 34 53 0 122 0
2002 10 16 16 40 53 0 128 0
2002 10 16 16 46 53 0 133 0
2002 10 16 16 52 53 0 138 0
2002 10 16 16 58 53 0 140 0
2002 10 17 15 53 53 0 70 0
2002 10 17 16 0 53 0 78 0
2002 10 17 16 7 53 0 85 0
2002 10 17 16 14 53 0 92 0
2002 10 17 16 21 53 0 104 0
2002 10 17 16 28 53 0 115 0
2002 10 17 16 35 53 0 124 0
2002 10 17 16 42 53 0 131 0
2002 10 17 16 49 53 0 136 0
2002 10 17 16 56 53 0 140 0
2002 10 17 17 3 53 0 142 0
2002 10 17 17 10 53 0 144 0
2002 10 18 3 33 53 0 146 0
2002 10 18 3 40 53 0 145 0
2002 10 18 3 47 53 0 143 0
2002 10 18 3 51 53 0 144 0
2002 10 18 3 54 53 0 141 0
2002 10 18 3 58 53 0 142 0
2002 10 18 4 1 53 0 138 0
2002 10 18 4 5 53 0 140 0
2002 10 18 4 8 53 0 136 0
2002 10 18 4 12 53 0 136 0
2002 10 18 4 15 53 0 133 0
2002 10 18 4 19 53 0 131 0
2002 10 18 4 22 53 0 126 0
2002 10 18 4 26 53 0 124 0
2002 10 18 4 29 53 0 118 0
2002 10 18 4 33 53 0 115 0
